STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2812;20210628;   10;   9.4;   2.4;    3;   3.7;   6;    8.767;-999;   7.3;  19.7;  996.30;   22.0;   76.00;   28.1;   17.8;   15.6;eor
       2812;20210629;   10;  14.1;   2.3;    3;  21.0;   6;    7.200;-999;   6.7;  17.7;  995.11;   18.8;   82.30;   23.3;   15.6;   14.6;eor
       2812;20210630;   10;  11.3;   3.9;    3;  18.4;   6;    0.067;-999;   7.8;  15.0;  996.68;   15.3;   86.50;   19.4;   13.5;   11.9;eor
       2812;20210701;   10;   9.8;   3.0;    3;   0.0;   6;    2.567;-999;   7.0;  14.7;  999.11;   16.0;   81.46;   21.0;   12.7;   10.4;eor
       2812;20210702;   10;   6.2;   1.3;    3;   0.0;   0;   10.300;-999;   4.5;  14.3; 1000.06;   17.8;   72.58;   24.2;   11.0;    8.6;eor
       2812;20210703;   10;  11.2;   2.1;    3;   0.0;   6;    8.733;-999;   7.3;  15.6;  997.38;   19.7;   70.29;   27.3;   12.1;   10.2;eor
       2812;20210704;   10;  12.7;   2.5;    3;  13.7;   6;    1.667;-999;   7.9;  17.8;  994.08;   18.4;   84.50;   24.1;   15.7;   14.2;eor
       2812;20210705;   10;  10.9;   3.6;    3;   0.4;   6;    3.000;-999;   6.8;  17.4;  993.29;   19.7;   76.58;   24.5;   16.0;   14.3;eor
       2812;20210706;   10;   8.1;   2.8;    3;  16.6;   6;    1.233;-999;   6.3;  18.1;  993.30;   17.9;   87.71;   21.7;   14.0;   12.6;eor
       2812;20210707;   10;   5.4;   1.7;    3;   0.0;   6;    9.033;-999;   6.0;  16.6;  998.64;   19.3;   75.71;   25.8;   14.3;   13.0;eor
       2812;20210708;   10;   6.8;   1.8;    3;   1.6;   6;    0.000;-999;   7.8;  17.8; 1001.55;   17.7;   88.04;   19.5;   15.9;   13.5;eor
       2812;20210709;   10;   7.6;   2.6;    3;   0.0;   0;    5.600;-999;   6.1;  16.3; 1003.07;   19.0;   75.96;   23.8;   14.2;   11.9;eor
       2812;20210710;   10;  11.3;   1.8;    3;   1.2;   6;   12.267;-999;   6.1;  15.5;  998.53;   19.6;   71.04;   27.2;   12.1;    9.9;eor
       2812;20210711;   10;   5.7;   2.0;    3;   0.0;   6;    7.217;-999;   5.0;  16.2;  998.40;   19.0;   75.13;   23.9;   14.1;   11.8;eor
       2812;20210712;   10;   5.5;   1.5;    3;  35.5;   6;    4.233;-999;   7.2;  18.4;  992.14;   19.4;   82.13;   25.1;   12.5;   10.8;eor
       2812;20210713;   10;   9.9;   3.0;    3;  16.8;   6;    0.450;-999;   7.4;  17.0;  992.60;   16.6;   90.08;   19.1;   13.5;   11.2;eor
       2812;20210714;   10;   8.9;   3.1;    3;  13.2;   6;    0.000;-999;   7.8;  15.9;  993.89;   16.4;   86.08;   21.1;   12.7;   10.8;eor
       2812;20210715;   10;   9.1;   2.9;    3;   1.5;   6;    1.700;-999;   7.7;  17.5;  994.93;   18.4;   83.42;   22.8;   14.5;   13.3;eor
       2812;20210716;   10;   9.0;   1.8;    3;  21.6;   6;    3.400;-999;   7.0;  18.5; 1000.60;   18.3;   88.75;   23.7;   15.3;   13.4;eor
       2812;20210717;   10;   7.0;   2.7;    3;   0.0;   0;    1.233;-999;   7.0;  19.1; 1003.50;   19.2;   85.92;   23.0;   15.7;   13.6;eor
       2812;20210718;   10;  10.5;   3.6;    3;   0.0;   0;   14.367;-999;   0.0;  18.2; 1001.61;   20.6;   76.25;   25.9;   14.2;   11.2;eor
       2812;20210719;   10;   9.2;   3.3;    3;   0.0;   6;   14.433;-999;   0.0;  18.0;  999.69;   20.8;   75.08;   27.2;   13.9;   11.4;eor
       2812;20210720;   10;   7.8;   2.9;    3;   0.0;   0;   13.983;-999;   0.1;  16.0; 1000.55;   19.0;   73.96;   24.6;   13.4;   10.3;eor
       2812;20210721;   10;   7.5;   2.7;    3;   0.0;   0;   13.883;-999;   0.8;  16.3; 1002.37;   19.2;   74.58;   25.7;   11.9;    9.5;eor
       2812;20210722;   10;   7.6;   1.9;    3;   0.0;   0;   14.067;-999;   0.3;  16.5; 1001.21;   20.1;   71.79;   26.4;   13.3;   10.3;eor
       2812;20210723;   10;   6.0;   1.6;    3;   0.6;   6;   13.683;-999;   2.4;  18.0;  996.26;   21.0;   74.08;   28.1;   13.3;   10.4;eor
       2812;20210724;   10;   7.9;   2.1;    3;   0.4;   6;    4.200;-999;   7.5;  19.7;  991.77;   21.7;   77.67;   27.3;   17.9;   15.6;eor
       2812;20210725;   10;   7.4;   2.3;    3;   0.0;   6;    7.850;-999;   5.0;  19.1;  992.09;   21.4;   76.58;   26.5;   16.7;   14.4;eor
       2812;20210726;   10;  14.6;   2.0;    3;  20.6;   6;    8.417;-999;   5.6;  19.1;  994.53;   20.2;   80.83;   25.1;   16.0;   13.7;eor
       2812;20210727;   10;   5.8;   1.8;    3;   1.9;   6;    4.883;-999;   7.1;  18.3;  995.81;   20.8;   76.00;   26.3;   15.9;   13.6;eor
       2812;20210728;   10;  12.8;   3.0;    3;   0.0;   6;    5.517;-999;   6.5;  17.6;  996.37;   20.1;   76.25;   25.7;   16.4;   14.8;eor
       2812;20210729;   10;   7.9;   2.4;    3;   0.0;   0;   11.017;-999;   4.8;  15.6;  996.44;   20.2;   68.21;   26.3;   13.9;   11.3;eor
       2812;20210730;   10;   9.4;   2.3;    3;   0.0;   6;    9.833;-999;   2.5;  17.4;  993.00;   20.5;   73.21;   27.7;   12.1;    9.5;eor
       2812;20210731;   10;   6.9;   2.3;    3;   2.9;   6;   10.650;-999;   5.0;  15.3;  993.48;   20.0;   66.83;   24.9;   14.9;   11.9;eor
       2812;20210801;   10;   8.2;   2.9;    3;   2.5;   6;    1.383;-999;   7.8;  16.3;  993.75;   16.9;   84.25;   20.7;   14.8;   13.6;eor
       2812;20210802;   10;   8.6;   2.6;    3;   0.2;   6;    3.733;-999;   6.9;  15.2;  997.23;   17.1;   78.42;   23.4;   12.8;   10.8;eor
       2812;20210803;   10;  12.0;   3.1;    3;   2.8;   6;    1.567;-999;   7.7;  15.3;  996.42;   16.3;   82.50;   19.5;   12.9;   10.4;eor
       2812;20210804;   10;   4.2;   1.8;    3;   0.0;   6;    1.083;-999;   8.0;  15.2;  995.43;   17.3;   77.58;   20.4;   14.4;   13.0;eor
       2812;20210805;   10;   9.0;   2.3;    3;   5.4;   6;    1.067;-999;   7.8;  17.0;  992.35;   17.6;   84.71;   21.6;   14.2;   11.7;eor
       2812;20210806;   10;   9.7;   3.0;    3;   0.0;   6;    5.550;-999;   7.3;  16.2;  990.14;   19.0;   74.63;   23.8;   14.7;   11.4;eor
       2812;20210807;   10;  10.9;   2.9;    3;  11.8;   6;    1.150;-999;   7.0;  16.3;  989.14;   16.8;   85.50;   19.4;   14.9;   12.5;eor
       2812;20210808;   10;  12.7;   3.4;    3;   0.2;   6;    7.217;-999;   6.4;  14.6;  996.33;   17.8;   72.75;   21.7;   14.5;   11.2;eor
       2812;20210809;   10;   8.4;   2.8;    3;   0.0;   0;   10.283;-999;   6.8;  14.3; 1000.47;   18.9;   67.50;   24.9;   12.4;   10.1;eor
       2812;20210810;   10;   7.0;   2.0;    3;   0.0;   6;    9.017;-999;   6.0;  16.6; 1000.08;   19.4;   75.29;   26.3;   11.9;    9.1;eor
       2812;20210811;   10;   4.5;   1.4;    3;   0.0;   0;   12.933;-999;   2.3;  18.3; 1000.75;   21.1;   75.13;   28.0;   13.7;   11.8;eor
       2812;20210812;   10;   5.4;   1.7;    3;   0.0;   0;   13.017;-999;   4.4;  19.8; 1000.90;   22.4;   74.79;   29.5;   14.4;   12.2;eor
       2812;20210813;   10;   8.5;   2.5;    3;   0.0;   0;   10.067;-999;  -999;  20.4; 1003.05;   24.5;   68.13;   30.9;   18.3;   16.0;eor
       2812;20210814;   10;   4.9;   1.5;    3;   0.0;   0;   13.400;-999;   0.6;  21.4; 1001.63;   23.6;   75.29;   30.7;   16.2;   14.2;eor
       2812;20210815;   10;  13.1;   1.5;    3;   2.7;   6;    9.417;-999;   3.4;  22.1;  996.20;   22.5;   81.88;   30.0;   17.4;   16.0;eor
       2812;20210816;   10;  13.6;   3.6;    3;   4.2;   6;    2.950;-999;   7.0;  17.2;  997.34;   19.6;   75.71;   22.8;   14.3;   13.4;eor
       2812;20210817;   10;   6.4;   1.7;    3;   0.2;   6;    5.250;-999;   7.1;  13.6; 1002.13;   16.4;   73.75;   20.5;   11.2;    9.2;eor
       2812;20210818;   10;   6.7;   2.5;    3;   0.0;   6;    1.233;-999;   7.8;  15.5; 1000.45;   17.9;   75.75;   21.5;   14.6;   13.8;eor
       2812;20210819;   10;   5.9;   1.8;    3;   0.0;   0;    0.683;-999;   8.0;  16.6;  998.50;   19.1;   75.54;   23.2;   16.5;   15.9;eor
       2812;20210820;   10;   5.5;   1.6;    3;   0.0;   6;   10.600;-999;   3.7;  16.8;  999.01;   19.7;   75.46;   25.7;   14.0;   11.4;eor
       2812;20210821;   10;  10.1;   1.4;    3;   1.6;   6;   11.400;-999;   5.2;  18.1;  998.93;   20.7;   76.17;   28.7;   13.2;   11.0;eor
       2812;20210822;   10;  10.9;   2.7;    3;   0.2;   6;    1.167;-999;   6.9;  18.4; 1000.65;   19.1;   82.75;   21.7;   16.1;   13.7;eor
       2812;20210823;   10;   5.3;   1.9;    3;   0.2;   6;    2.767;-999;   6.5;  16.9; 1003.12;   17.2;   86.04;   20.6;   14.6;   12.5;eor
       2812;20210824;   10;  10.9;   3.7;    3;   0.0;   0;    7.767;-999;   2.1;  15.0; 1004.02;   16.5;   80.92;   22.1;   11.4;    8.7;eor
       2812;20210825;   10;  10.8;   3.6;    3;   0.0;   0;   11.800;-999;   3.3;  13.9; 1000.68;   16.2;   77.46;   22.7;   10.5;    9.0;eor
       2812;20210826;   10;   7.6;   1.5;    3;   1.1;   6;    2.800;-999;   5.9;  13.9;  996.73;   14.7;   83.21;   18.8;    9.1;    6.4;eor
       2812;20210827;   10;   7.6;   1.8;    3;   0.0;   6;    4.267;-999;   6.3;  13.4;  998.37;   15.8;   75.83;   19.9;   12.3;   10.6;eor
       2812;20210828;   10;   5.8;   1.5;    3;   1.9;   6;    0.000;-999;   7.7;  14.7;  999.71;   15.0;   85.79;   17.3;   12.7;   10.1;eor
       2812;20210829;   10;   7.1;   2.1;    3;   1.9;   6;    0.000;-999;   7.9;  15.4;  999.43;   14.6;   92.29;   17.1;   12.0;    9.9;eor
       2812;20210830;   10;   7.0;   1.6;    3;   6.2;   6;    0.567;-999;   7.3;  16.3;  999.54;   15.4;   93.46;   20.1;   12.2;   10.2;eor
       2812;20210831;   10;   8.8;   3.0;    3;   0.0;   0;    7.450;-999;   4.8;  15.2; 1003.83;   16.0;   84.54;   21.4;   10.4;    7.7;eor
       2812;20210901;   10;   9.3;   2.9;    3;   0.0;   0;    9.700;-999;   1.8;  14.2; 1006.25;   15.3;   82.88;   23.2;    7.9;    6.3;eor
       2812;20210902;   10;   7.0;   2.5;    3;   0.0;   0;   12.500;-999;   0.0;  13.8; 1004.39;   17.0;   73.75;   24.6;    7.9;    4.9;eor
       2812;20210903;   10;   5.5;   1.5;    3;   0.0;   0;   12.400;-999;   0.0;  14.7; 1000.54;   17.3;   76.71;   25.4;    9.7;    6.4;eor
       2812;20210904;   10;   5.5;   1.4;    3;   0.0;   0;   12.167;-999;   0.0;  15.9;  998.04;   18.3;   77.58;   25.9;   10.7;    8.3;eor
       2812;20210905;   10;   6.1;   1.7;    3;   0.0;   0;   12.133;-999;   1.9;  16.7; 1000.59;   18.9;   78.04;   26.3;   12.0;    9.4;eor
       2812;20210906;   10;   6.8;   1.8;    3;   0.0;   0;   10.867;-999;   2.6;  15.7; 1003.67;   18.8;   74.83;   26.8;   11.8;    8.9;eor
       2812;20210907;   10;   6.7;   1.9;    3;   0.0;   0;    9.017;-999;   6.8;  15.5; 1003.18;   18.4;   74.92;   25.8;   10.9;    7.5;eor
       2812;20210908;   10;   5.5;   1.5;    3;   0.0;   0;   11.950;-999;   6.1;  15.7;  997.20;   18.9;   74.21;   26.5;   10.2;    7.3;eor
       2812;20210909;   10;   8.4;   2.0;    3;   0.9;   6;    0.133;-999;   6.8;  17.4;  995.45;   19.7;   77.13;   24.4;   15.5;   13.3;eor
       2812;20210910;   10;   7.1;   2.1;    3;   3.6;   6;    0.783;-999;   7.9;  18.3;  997.78;   19.1;   83.38;   23.7;   15.0;   12.7;eor
       2812;20210911;   10;   7.6;   1.7;    3;   3.1;   6;    5.400;-999;   4.9;  18.2; 1000.38;   18.6;   85.63;   23.4;   12.7;   10.1;eor
       2812;20210912;   10;   6.0;   1.5;    3;   0.0;   6;   10.333;-999;   5.2;  15.5;  999.77;   16.9;   82.50;   24.2;   10.5;    9.0;eor
       2812;20210913;   10;   5.3;   1.6;    3;   0.0;   0;   11.383;-999;   5.7;  17.0;  998.28;   18.0;   83.04;   24.7;   11.3;    8.3;eor
       2812;20210914;   10;   4.4;   1.4;    3;   1.4;   6;    5.267;-999;   7.5;  18.7;  996.45;   19.6;   82.25;   26.4;   12.3;    9.9;eor
       2812;20210915;   10;   7.4;   2.4;    3;   7.4;   6;    0.017;-999;   8.0;  19.6;  995.65;   19.8;   84.92;   23.3;   17.1;   15.7;eor
       2812;20210916;   10;   7.6;   2.2;    3;   9.9;   6;    2.417;-999;   7.1;  17.8;  998.09;   17.5;   89.29;   20.3;   13.7;   11.1;eor
       2812;20210917;   10;   6.3;   1.6;    3;   0.0;   0;    7.767;-999;   4.4;  14.1;  997.83;   15.6;   81.71;   21.6;   11.2;    8.0;eor
       2812;20210918;   10;   6.2;   1.6;    3;   0.0;   6;    9.467;-999;   5.8;  13.6;  996.57;   15.0;   82.08;   22.8;    8.0;    5.6;eor
       2812;20210919;   10;   7.0;   2.5;    3;   0.8;   6;    0.150;-999;   7.7;  14.1;  995.90;   13.4;   91.71;   17.1;    9.5;    6.8;eor
       2812;20210920;   10;   6.1;   1.8;    3;   0.0;   0;    4.433;-999;   6.9;  14.7; 1000.57;   15.1;   86.08;   20.0;   10.8;    8.0;eor
       2812;20210921;   10;   7.9;   2.5;    3;   0.0;   0;    6.333;-999;   6.6;  12.2; 1008.34;   13.2;   81.25;   18.6;    6.9;    4.8;eor
       2812;20210922;   10;   8.6;   1.9;    3;   0.0;   0;    8.950;-999;   8.0;  11.3; 1008.50;   11.9;   83.04;   20.2;    5.0;    2.6;eor
       2812;20210923;   10;   6.1;   1.9;    3;   0.0;   0;   11.233;-999;   3.7;  12.1; 1002.84;   13.9;   78.79;   23.3;    5.6;    3.5;eor
       2812;20210924;   10;   5.4;   1.5;    3;   0.0;   0;   11.117;-999;   0.0;  13.2; 1000.40;   15.1;   79.92;   24.0;    7.6;    5.0;eor
       2812;20210925;   10;   3.8;   1.1;    3;   0.0;   6;    9.433;-999;   3.5;  14.8;  998.49;   16.7;   78.92;   25.2;    7.0;    4.5;eor
       2812;20210926;   10;   9.8;   2.0;    3;   1.0;   6;    3.450;-999;   5.2;  17.4;  999.13;   17.6;   87.21;   23.4;   12.7;   10.6;eor
       2812;20210927;   10;  12.4;   2.4;    3;   1.0;   6;    6.300;-999;   5.9;  15.8; 1000.48;   17.9;   78.54;   24.1;   11.3;    8.7;eor
       2812;20210928;   10;   7.3;   1.9;    3;   0.0;   4;    8.650;-999;   7.2;  12.9; 1004.05;   13.5;   84.88;   18.1;    7.7;    5.1;eor
       2812;20210929;   10;  14.1;   3.5;    3;   2.7;   6;    2.083;-999;   5.8;  12.4; 1003.90;   13.9;   78.42;   20.5;    7.0;    4.0;eor
       2812;20210930;   10;   4.5;   1.3;    3;   0.0;   0;   10.400;-999;   5.5;   8.9; 1009.12;   10.1;   75.21;   17.5;    3.9;    0.8;eor
       2812;20211001;   10;   4.7;   1.4;    3;   0.0;   6;   10.017;   0;   7.9;  11.1; 1001.45;   12.5;   77.21;   22.3;    2.9;   -0.1;eor
       2812;20211002;   10;   8.7;   2.2;    3;   0.0;   0;    8.200;   0;   7.9;  13.4;  994.12;   16.3;   74.63;   22.7;   10.0;    7.0;eor
       2812;20211003;   10;   7.7;   2.1;    3;  10.6;   6;    0.033;   0;   8.0;  15.3;  989.67;   17.3;   78.25;   22.9;   12.8;   11.6;eor
       2812;20211004;   10;   6.0;   1.7;    3;   8.2;   6;    0.000;   0;   7.8;  13.4;  999.90;   12.4;   93.33;   14.0;   11.5;   10.3;eor
       2812;20211005;   10;  12.5;   2.9;    3;   2.1;   6;    3.017;   0;   7.4;  13.2;  994.14;   13.6;   85.96;   19.2;   11.5;   10.6;eor
       2812;20211006;   10;   8.8;   3.4;    3;   2.1;   6;    3.917;   0;   6.3;  11.3; 1002.44;   12.1;   81.21;   16.3;    9.7;    7.8;eor
       2812;20211007;   10;   6.3;   1.7;    3;   0.0;   6;    0.683;   0;   5.3;  11.7; 1007.91;   11.1;   89.13;   15.4;    6.5;    3.1;eor
       2812;20211008;   10;  10.9;   3.0;    3;   0.0;   0;    5.083;   0;   3.3;  11.2; 1007.65;   10.4;   88.83;   17.4;    3.6;    1.2;eor
       2812;20211009;   10;   8.6;   2.7;    3;   0.0;   0;    8.283;   0;   0.8;  10.6; 1006.72;   10.0;   87.17;   17.2;    4.4;    0.6;eor
       2812;20211010;   10;   5.9;   1.5;    3;   0.0;   0;    5.933;   0;   3.8;   9.0; 1007.33;    7.4;   88.75;   15.5;    2.2;   -0.6;eor
       2812;20211011;   10;   6.0;   1.4;    3;   0.0;   6;    7.317;   0;   6.1;   9.3; 1007.62;    7.9;   86.88;   14.2;    0.9;   -1.8;eor
       2812;20211012;   10;   5.8;   1.7;    3;   5.2;   6;    0.083;   0;   7.9;  10.6; 1003.29;    9.7;   88.08;   13.7;    5.2;    2.6;eor
